Restaurant ID,Restaurant name,Order ID,Subtotal,Delivery fee,Total taxes,Total,Payment method,Fulfillment date (YYYY-MM-DD),Fulfillment time,Service fees on subtotal
402990,Pho Minh,572753674,31.5,4.5,1.58,43.05,ONLINE,2022-09-23,13:46,3.47
402990,Pho Minh,572794855,64,0,3.2,84.63,ONLINE,2022-09-23,17:34,7.04
402990,Pho Minh,573541809,25,4.5,1.25,36.85,ONLINE,2022-09-24,18:55,2.75
402990,Pho Minh,573560508,35.45,0,1.77,45.23,ONLINE,2022-09-24,19:31,3.9
402990,Pho Minh,574022593,42.35,0,2.12,58.13,ONLINE,2022-09-25,17:05,4.66
402990,Pho Minh,574046102,23,4.5,1.15,31.18,CARD,2022-09-25,17:22,2.53
402990,Pho Minh,574069003,51,0,2.55,67.16,ONLINE,2022-09-25,18:26,5.61
402990,Pho Minh,574074109,16.25,4.5,0.81,23.35,CARD,2022-09-26,12:46,1.79
402990,Pho Minh,574084955,13.5,4.5,0.68,25.21,ONLINE,2022-09-25,18:41,1.49
402990,Pho Minh,574112330,29.4,4.5,1.47,42.6,ONLINE,2022-09-25,19:45,3.23
402990,Pho Minh,574119980,21.95,4.5,1.1,34.96,ONLINE,2022-09-26,14:53,2.41
402990,Pho Minh,575076600,26.35,4.5,1.32,36.82,ONLINE,2022-09-28,12:15,2.9
402990,Pho Minh,575146105,24,4.5,1.2,36.54,ONLINE,2022-09-28,12:26,2.64
402990,Pho Minh,575280406,37.5,0,1.88,43.51,CARD,2022-09-28,17:34,4.13
402990,Pho Minh,575312526,35.4,0,1.77,44.06,ONLINE,2022-09-28,19:10,3.89
402992,Pizza 249,559281078,46.65,0,2.33,56.27,ONLINE,2022-08-27,15:36,5.13
402992,Pizza 249,565505048,53.85,0,2.69,62.46,CARD,2022-09-08,21:09,5.92
402992,Pizza 249,567208270,37.95,0,1.9,44.02,CARD,2022-09-11,19:11,4.17
402992,Pizza 249,571847584,23.25,4.5,1.16,31.47,CARD,2022-09-21,17:53,2.56
402992,Pizza 249,572851320,72.65,4.5,3.63,88.77,CARD,2022-09-23,16:45,7.99
402992,Pizza 249,572946113,32.85,4.5,1.64,42.6,CARD,2022-09-23,19:27,3.61
402992,Pizza 249,574023655,26.05,4.5,1.3,34.72,CARD,2022-09-25,18:57,2.87
402992,Pizza 249,574731392,39.45,4.5,1.97,50.26,CARD,2022-09-27,12:53,4.34
402993,Quesada,554513949,32.52,0,1.63,41.88,ONLINE,2022-08-18,18:49,3.58
402993,Quesada,555254749,11.54,4.5,0.58,17.89,CARD,2022-08-20,16:59,1.27
402993,Quesada,555685524,11.43,4.5,0.57,20.42,ONLINE,2022-08-20,16:56,1.26
402993,Quesada,557077258,10.99,4.5,0.55,22.25,ONLINE,2022-08-23,13:10,1.21
402993,Quesada,557266892,34.15,0,1.71,39.62,CASH,2022-08-23,20:53,3.76
402993,Quesada,557698606,13.63,4.5,0.68,23.31,ONLINE,2022-08-24,18:54,1.5
402993,Quesada,559214485,9.89,4.5,0.49,20.97,ONLINE,2022-08-27,13:15,1.09
402993,Quesada,559394471,26.7,0,1.34,35.98,ONLINE,2022-08-27,17:48,2.94
402993,Quesada,561174502,11.43,4.5,0.57,20.42,ONLINE,2022-08-31,11:53,1.26
402993,Quesada,561339439,33.19,0,1.66,38.5,CARD,2022-08-31,17:39,3.65
402993,Quesada,561388482,14.16,4.5,0.71,21.98,ONLINE,2022-08-31,19:28,1.56
402993,Quesada,562425639,31.53,0,1.58,42.07,ONLINE,2022-09-02,17:41,3.47
402993,Quesada,564825129,27.74,0,1.39,35.4,PayPal,2022-09-07,12:19,3.05
402993,Quesada,564844492,25.36,0,1.27,29.42,CARD,2022-09-07,12:57,2.79
402993,Quesada,566592642,35.85,0,1.79,41.58,CARD,2022-09-10,17:15,3.94
402993,Quesada,566640749,29.05,0,1.45,33.7,CARD,2022-09-10,18:32,3.2
402993,Quesada,567545162,22.04,4.5,1.1,34.57,Card (G-Pay / via Browser),2022-09-12,16:36,2.42
402993,Quesada,567872426,12.38,4.5,0.62,23.95,ONLINE,2022-09-13,15:48,1.36
402993,Quesada,568380088,30.06,0,1.5,37.87,ONLINE,2022-09-14,20:39,3.31
402993,Quesada,568890366,21.66,4.5,1.08,29.62,ONLINE,2022-09-15,18:24,2.38
402993,Quesada,568925213,32.87,0,1.64,43.85,ONLINE,2022-09-15,20:04,3.62
402993,Quesada,569545876,102.7,0,5.14,119.14,ONLINE,2022-09-16,20:26,11.3
402993,Quesada,569876419,31.44,0,1.57,36.47,CARD,2022-09-17,12:57,3.46
402993,Quesada,570100318,17.99,4.5,0.9,25.37,CASH,2022-09-17,18:33,1.98
402993,Quesada,571331796,15.17,4.5,0.76,22.1,CASH,2022-09-20,13:15,1.67
402993,Quesada,572377622,50.53,0,2.53,63.62,ONLINE,2022-09-22,19:44,5.56
402993,Quesada,572390949,32.45,0,1.62,37.64,CARD,2022-09-22,20:23,3.57
402993,Quesada,573447281,45.43,0,2.27,57.7,ONLINE,2022-09-24,16:32,5
402993,Quesada,573475337,16.77,4.5,0.84,23.95,ONLINE,2022-09-24,17:09,1.84
402993,Quesada,574067481,14.38,4.5,0.72,21.18,CARD,2022-09-25,18:05,1.58
402993,Quesada,574899627,15.78,4.5,0.79,25.81,ONLINE,2022-09-27,19:52,1.74
402993,Quesada,575303341,26.45,0,1.32,35.28,ONLINE,2022-09-28,18:30,2.91
402993,Quesada,575336048,15.78,4.5,0.79,25.81,ONLINE,2022-09-28,20:01,1.74
402994,Saffron Bistro,554536204,22.4,7,1.12,35.62,ONLINE,2022-08-18,19:13,2.46
402994,Saffron Bistro,556341976,53.15,7,2.66,74.15,ONLINE,2022-08-21,18:41,5.85
402994,Saffron Bistro,559372186,36.45,7,1.82,55.28,PayPal,2022-08-27,17:22,4.01
402994,Saffron Bistro,559381317,29.2,7,1.46,45.87,PayPal,2022-08-27,17:40,3.21
402994,Saffron Bistro,561794568,58.85,7,2.94,75.26,CASH,2022-09-01,16:39,6.47
402994,Saffron Bistro,562487443,39.9,7,2,59.15,ONLINE,2022-09-02,19:12,4.39
402994,Saffron Bistro,563131395,55.35,7,2.77,81.89,ONLINE,2022-09-03,19:49,6.09
402994,Saffron Bistro,563641478,22.95,7,1.15,37.62,ONLINE,2022-09-04,17:42,2.52
402994,Saffron Bistro,564107519,25.4,7,1.27,39.74,ONLINE,2022-09-05,17:20,2.79
402994,Saffron Bistro,565006770,23.4,7,1.17,36.87,ONLINE,2022-09-07,19:00,2.57
402994,Saffron Bistro,565469763,33.9,7,1.7,50.96,ONLINE,2022-09-08,19:18,3.73
402994,Saffron Bistro,565476372,59.4,7,2.97,81.21,ONLINE,2022-09-08,19:54,6.53
402994,Saffron Bistro,565496639,81.9,7,4.1,102.01,CARD,2022-09-08,20:27,9.01
402994,Saffron Bistro,566039324,42.9,7,2.15,68.12,ONLINE,2022-09-09,18:30,4.72
402994,Saffron Bistro,566039528,28.4,7,1.42,39.94,ONLINE,2022-09-09,18:31,3.12
402994,Saffron Bistro,566086050,76.85,7,3.84,96.14,CARD,2022-09-09,20:43,8.45
402994,Saffron Bistro,567222969,22.4,7,1.12,35.29,ONLINE,2022-09-11,19:16,2.46
402994,Saffron Bistro,567921745,38.9,7,1.95,57.34,ONLINE,2022-09-13,15:56,4.28
402994,Saffron Bistro,567984325,24.4,7,1.22,35.3,CARD,2022-09-13,18:13,2.68
402994,Saffron Bistro,567988853,52.8,7,2.64,75.76,ONLINE,2022-09-13,18:25,5.81
402994,Saffron Bistro,569487299,22.4,7,1.12,35.29,ONLINE,2022-09-16,18:24,2.46
402994,Saffron Bistro,570494972,22.4,7,1.12,35.29,ONLINE,2022-09-18,13:34,2.46
402994,Saffron Bistro,571087017,30.35,7,1.52,47.7,ONLINE,2022-09-19,20:09,3.34
402994,Saffron Bistro,571907198,22.4,7,1.12,32.98,CARD,2022-09-21,19:03,2.46
402994,Saffron Bistro,572392929,27.45,7,1.37,38.84,ONLINE,2022-09-22,20:25,3.02
402994,Saffron Bistro,574444608,37.9,7,1.9,58.62,Card (G-Pay / via Browser),2022-09-26,17:21,4.17
402994,Saffron Bistro,574897398,22.4,7,1.12,35.95,ONLINE,2022-09-27,19:37,2.46
402995,Smiley's,553550887,66.9,7,3.35,84.61,CARD,2022-08-16,19:40,7.36
402995,Smiley's,554013988,71.75,7,3.59,90.23,CASH,2022-08-17,18:47,7.89
402995,Smiley's,554549849,48.8,7,2.44,73.15,Card (G-Pay / via Browser),2022-08-18,20:07,5.37
402995,Smiley's,554555574,10.95,7,0.55,19.7,CASH,2022-08-18,20:11,1.2
402995,Smiley's,555011969,36.5,7,1.83,49.35,CARD,2022-08-19,16:32,4.02
402995,Smiley's,555162528,32.9,7,1.65,47.43,ONLINE,2022-08-19,19:31,3.62
402995,Smiley's,555177469,26,7,1.3,42.73,ONLINE,2022-08-19,19:54,2.86
402995,Smiley's,556078570,58.9,7,2.95,75.33,CARD,2022-08-21,12:03,6.48
402995,Smiley's,556767244,41.3,7,2.07,59.3,PayPal,2022-08-22,18:15,4.54
402995,Smiley's,557233371,45.95,7,2.3,65.3,ONLINE,2022-08-23,19:31,5.05
402995,Smiley's,557252161,38,7,1.9,51.08,CARD,2022-08-23,20:13,4.18
402995,Smiley's,558034882,54.95,7,2.75,81.35,Card (G-Pay / via Browser),2022-08-25,13:30,6.04
402995,Smiley's,558087814,33.9,7,1.7,48.65,ONLINE,2022-08-25,15:33,3.73
402995,Smiley's,558811642,45,7,2.25,68.08,ONLINE,2022-08-26,19:25,4.95
402995,Smiley's,559408859,57.95,7,2.9,74.22,CARD,2022-08-27,18:14,6.37
402995,Smiley's,559447927,59.94,7,3,80.36,ONLINE,2022-08-27,19:13,6.59
402995,Smiley's,559998535,30,7,1.5,46.8,PayPal,2022-08-28,18:21,3.3
402995,Smiley's,560041753,47.85,7,2.39,71.88,Card (G-Pay / via Browser),2022-08-28,19:36,5.26
402995,Smiley's,560910721,31.99,7,1.6,48.52,ONLINE,2022-08-30,19:12,3.52
402995,Smiley's,561385707,36.84,7,1.84,51.72,ONLINE,2022-08-31,19:18,4.05
402995,Smiley's,561392154,67.65,7,3.38,102.56,ONLINE,2022-09-01,18:34,7.44
402995,Smiley's,561662192,12.95,7,0.65,26.02,ONLINE,2022-09-01,12:08,1.42
402995,Smiley's,562513291,26,7,1.3,42.73,ONLINE,2022-09-02,19:57,2.86
402995,Smiley's,563354998,41.85,7,2.09,55.54,CARD,2022-09-04,10:35,4.6
402995,Smiley's,563416429,39.4,7,1.97,57.97,ONLINE,2022-09-04,11:39,4.33
402995,Smiley's,563669983,26.89,7,1.34,40.86,ONLINE,2022-09-04,18:16,2.96
402995,Smiley's,563682015,17.95,7,0.9,31.44,ONLINE,2022-09-04,18:26,1.97
402995,Smiley's,564027059,16.94,7,0.85,31.98,ONLINE,2022-09-06,11:55,1.86
402995,Smiley's,564526160,14.95,7,0.75,24.34,CASH,2022-09-06,17:32,1.64
402995,Smiley's,564582337,17.9,7,0.9,29.71,ONLINE,2022-09-06,19:36,1.97
402995,Smiley's,564922780,29.98,7,1.5,41.78,CASH,2022-09-07,16:04,3.3
402995,Smiley's,565473704,7.9,7,0.4,16.17,CARD,2022-09-08,19:12,0.87
402995,Smiley's,566026309,26,7,1.3,37.16,PayPal,2022-09-09,18:20,2.86
402995,Smiley's,566088972,34,7,1.7,46.44,CARD,2022-09-09,20:08,3.74
402995,Smiley's,566366480,15.9,7,0.8,25.45,CARD,2022-09-10,11:30,1.75
402995,Smiley's,566376921,19.9,7,1,40,ONLINE,2022-09-10,11:29,2.19
402995,Smiley's,566547119,28,7,1.4,42.48,ONLINE,2022-09-10,16:15,3.08
402995,Smiley's,567133210,15.8,7,0.79,25.33,CASH,2022-09-11,16:20,1.74
402995,Smiley's,567967311,40,7,2,61.41,ONLINE,2022-09-13,17:51,4.4
402995,Smiley's,568420020,39.94,7,2,53.33,CARD,2022-09-14,18:18,4.39
402995,Smiley's,568468276,56.95,7,2.85,73.06,CARD,2022-09-14,20:39,6.26
402995,Smiley's,568912632,31.99,7,1.6,48.08,ONLINE,2022-09-15,19:40,3.52
402995,Smiley's,569472077,36.9,7,1.85,49.81,ONLINE,2022-09-16,18:22,4.06
402995,Smiley's,569472927,47,7,2.35,67.52,ONLINE,2022-09-16,18:35,5.17
402995,Smiley's,569538761,18.95,7,0.95,30.72,ONLINE,2022-09-16,19:57,2.08
402995,Smiley's,569777792,31.9,7,1.6,44.01,ONLINE,2022-09-17,10:44,3.51
402995,Smiley's,570014433,55.85,7,2.79,78.96,ONLINE,2022-09-17,16:39,6.14
402995,Smiley's,570441166,14.95,7,0.75,26.77,Card (G-Pay / via Browser),2022-09-18,12:39,1.64
402995,Smiley's,570617779,45.95,7,2.3,68.74,Card (G-Pay / via Browser),2022-09-18,17:42,5.05
402995,Smiley's,570641553,58,7,2.9,74.28,ONLINE,2022-09-18,18:24,6.38
402995,Smiley's,570667384,11.95,7,0.6,23.78,ONLINE,2022-09-18,19:53,1.31
402995,Smiley's,570672615,40.9,7,2.05,59.9,ONLINE,2022-09-18,19:13,4.5
402995,Smiley's,571480979,22.9,7,1.15,35.92,ONLINE,2022-09-20,19:41,2.52
402995,Smiley's,572832313,25.99,7,1.3,46.44,ONLINE,2022-09-23,16:23,2.86
402995,Smiley's,572938781,39.9,7,2,57.02,ONLINE,2022-09-23,18:47,4.39
402995,Smiley's,573514827,45,7,2.25,68.08,ONLINE,2022-09-24,18:10,4.95
402995,Smiley's,573578447,38.9,7,1.95,57.13,ONLINE,2022-09-24,20:03,4.28
402995,Smiley's,573580240,9.95,7,0.5,21.54,ONLINE,2022-09-24,20:00,1.09
402995,Smiley's,574051547,62.75,7,3.14,84.58,ONLINE,2022-09-25,18:02,6.9
402995,Smiley's,574684724,12.95,7,0.65,22.02,CARD,2022-09-27,10:59,1.42
402995,Smiley's,575326952,39,7,1.95,55.24,PayPal,2022-09-28,19:33,4.29
402996,Taco Time,553464322,22.28,4.5,1.11,30.34,CARD,2022-08-16,16:20,2.45
402996,Taco Time,553518776,31.65,0,1.58,40.38,ONLINE,2022-08-16,18:16,3.48
402996,Taco Time,553544164,20.87,4.5,1.04,33.02,ONLINE,2022-08-16,19:14,2.3
402996,Taco Time,553939205,11.96,4.5,0.6,21.15,ONLINE,2022-08-17,16:08,1.32
402996,Taco Time,554026033,33.85,0,1.69,39.26,CARD,2022-08-17,19:03,3.72
402996,Taco Time,554383057,10.18,4.5,0.51,21.31,ONLINE,2022-08-18,14:12,1.12
402996,Taco Time,555120385,28.18,4.5,1.41,42,ONLINE,2022-08-19,18:21,3.1
402996,Taco Time,555627716,18.09,4.5,0.9,29.05,ONLINE,2022-08-20,15:31,1.99
402996,Taco Time,555760727,10.79,4.5,0.54,17.02,CASH,2022-08-20,18:36,1.19
402996,Taco Time,556649562,16.16,4.5,0.81,23.25,CARD,2022-08-22,17:23,1.78
402996,Taco Time,556793708,9.59,4.5,0.48,17.81,PayPal,2022-08-22,19:15,1.05
402996,Taco Time,557216838,38.54,0,1.93,44.71,CARD,2022-08-23,18:35,4.24
402996,Taco Time,557238079,52.82,0,2.64,68.01,ONLINE,2022-08-23,19:13,5.81
402996,Taco Time,557248502,45.73,0,2.29,53.05,CARD,2022-08-23,19:46,5.03
402996,Taco Time,557263806,24.95,4.5,1.25,33.44,CARD,2022-08-23,20:37,2.74
402996,Taco Time,557683937,21.38,4.5,1.07,29.3,CARD,2022-08-24,18:17,2.35
402996,Taco Time,558029087,38.85,0,1.94,45.06,CASH,2022-08-25,13:29,4.27
402996,Taco Time,558145521,14.08,4.5,0.7,21.87,ONLINE,2022-08-25,17:30,1.55
402996,Taco Time,558735186,29.56,4.5,1.48,44.61,ONLINE,2022-08-26,17:04,3.25
402996,Taco Time,558747891,41.75,0,2.09,48.43,CARD,2022-08-26,17:17,4.59
402996,Taco Time,559326188,44.05,0,2.2,57.1,PayPal,2022-08-27,16:14,4.85
402996,Taco Time,559417945,18.16,4.5,0.91,25.57,CASH,2022-08-27,18:24,2
402996,Taco Time,559499283,18.76,4.5,0.94,26.26,CARD,2022-08-28,17:58,2.06
402996,Taco Time,559935512,17.09,4.5,0.85,24.32,CARD,2022-08-28,16:32,1.88
402996,Taco Time,560430848,57.01,0,2.85,72.74,ONLINE,2022-08-29,17:33,6.27
402996,Taco Time,560483446,36.47,0,1.82,45.68,ONLINE,2022-08-29,20:06,4.01
402996,Taco Time,560871836,22.35,4.5,1.12,30.43,CARD,2022-08-30,17:28,2.46
402996,Taco Time,561379526,32.53,0,1.63,41.51,ONLINE,2022-08-31,19:00,3.58
402996,Taco Time,561886079,23.56,4.5,1.18,35.01,ONLINE,2022-09-01,19:34,2.59
402996,Taco Time,562485790,24.76,4.5,1.24,36.54,ONLINE,2022-09-02,18:57,2.72
402996,Taco Time,562492302,38.48,0,1.92,44.63,CARD,2022-09-02,19:16,4.23
402996,Taco Time,562499725,53.89,0,2.69,67.51,ONLINE,2022-09-02,19:34,5.93
402996,Taco Time,562511920,13.29,4.5,0.66,22.91,ONLINE,2022-09-02,20:36,1.46
402996,Taco Time,563049030,15.37,4.5,0.77,22.33,CARD,2022-09-03,17:31,1.69
402996,Taco Time,563113565,30.88,0,1.54,40.82,PayPal,2022-09-03,19:10,3.4
402996,Taco Time,563587477,26.65,4.5,1.33,38.41,ONLINE,2022-09-04,16:09,2.93
402996,Taco Time,563674449,38.93,0,1.95,51.93,Card (G-Pay / via Browser),2022-09-04,18:22,4.28
402996,Taco Time,564543238,17.44,4.5,0.87,25.97,ONLINE,2022-09-06,18:06,1.92
402996,Taco Time,564554021,70.22,0,3.51,93.67,ONLINE,2022-09-06,18:47,7.72
402996,Taco Time,564981677,16.89,4.5,0.84,24.09,CARD,2022-09-07,17:56,1.86
402996,Taco Time,564990819,73.48,0,3.67,92.9,ONLINE,2022-09-07,18:15,8.08
402996,Taco Time,566066150,12.09,4.5,0.6,23.52,ONLINE,2022-09-09,19:07,1.33
402996,Taco Time,566679366,104.08,0,5.2,132.8,ONLINE,2022-09-10,19:23,11.45
402996,Taco Time,567427641,31.92,0,1.6,37.03,CARD,2022-09-12,11:39,3.51
402996,Taco Time,567452546,57.65,0,2.88,66.87,CARD,2022-09-12,12:27,6.34
402996,Taco Time,567560458,39.02,0,1.95,45.26,CARD,2022-09-12,17:09,4.29
402996,Taco Time,567966602,74.03,0,3.7,94.46,ONLINE,2022-09-13,17:42,8.14
402996,Taco Time,568823226,9.89,4.5,0.49,15.97,CARD,2022-09-15,16:17,1.09
402996,Taco Time,568915519,25.77,4.5,1.29,38.39,ONLINE,2022-09-15,19:27,2.83
402996,Taco Time,569475765,12.09,4.5,0.6,21.48,ONLINE,2022-09-16,18:04,1.33
402996,Taco Time,570004498,19.46,4.5,0.97,27.07,CARD,2022-09-17,16:23,2.14
402996,Taco Time,570101875,11.29,4.5,0.56,17.59,CARD,2022-09-17,18:34,1.24
402996,Taco Time,570588411,15.95,4.5,0.8,23,CASH,2022-09-18,16:33,1.75
402996,Taco Time,570687920,71.96,0,3.6,91.83,ONLINE,2022-09-18,19:50,7.92
402996,Taco Time,571085369,33.04,0,1.65,42.15,ONLINE,2022-09-19,20:02,3.63
402996,Taco Time,571473943,32.75,0,1.64,37.99,CASH,2022-09-20,19:16,3.6
402996,Taco Time,572772175,14.68,4.5,0.73,21.52,CASH,2022-09-23,14:17,1.61
402996,Taco Time,572938608,45.62,0,2.28,58.21,PayPal,2022-09-23,18:51,5.02
402996,Taco Time,574454185,16.89,4.5,0.84,24.09,CARD,2022-09-26,17:40,1.86
402996,Taco Time,574481948,34.04,0,1.7,45.01,ONLINE,2022-09-26,19:16,3.74
402996,Taco Time,574703640,49.14,0,2.46,57.01,CASH,2022-09-27,11:36,5.41
402996,Taco Time,574798278,31.44,0,1.57,36.47,CARD,2022-09-27,15:39,3.46
402996,Taco Time,575223296,31.93,0,1.6,42.97,Card (G-Pay / via Browser),2022-09-28,15:24,3.51
402996,Taco Time,575312113,64.16,0,3.21,81.87,ONLINE,2022-09-28,18:51,7.06
402970,A&W,552656052,37.37,0.00,2.09,48.00,ONLINE,2022-08-14,20:24,4.11
402973,Edo Japan,552532531,29.75,4.50,1.49,39.01,CARD,2022-08-14,16:36,3.27
402973,Edo Japan,552589945,53.20,0.00,2.66,67.71,PayPal,2022-08-14,18:04,5.85
402982,McDonald's,552614628,10.59,4.50,0.53,16.78,CARD,2022-08-14,18:44,1.16
402987,Papa John's,552664103,35.63,0.00,1.78,47.53,ONLINE,2022-08-14,20:52,3.92
402990,Pho Minh,552623101,16.50,4.50,0.83,26.49,ONLINE,2022-08-14,18:59,1.82
405508,Dairy Queen,552673830,23.61,4.50,1.18,36.67,ONLINE,2022-08-14,21:44,2.6
402970,A&W,553080224,12.19,4.50,0.61,18.64,CARD,2022-08-15,18:51,1.34
402982,McDonald's,552989933,33.96,0.00,1.70,39.40,CASH,2022-08-15,22:07,3.74
402982,McDonald's,552996491,31.11,0.00,1.56,36.09,CARD,2022-08-15,15:51,3.42
402983,Mike's Bar & Grill,553082555,27.00,4.50,1.35,39.40,ONLINE,2022-08-15,19:03,2.97
402996,Taco Time,552901106,35.93,0.00,1.80,48.77,ONLINE,2022-08-15,12:23,3.95
402979,Imperial Dragon,552632330,16.95,4.50,0.85,24.16,CASH,2022-08-14,19:14,1.86
402990,Pho Minh,552566925,39.50,0.00,1.98,52.70,ONLINE,2022-08-14,17:25,4.35
402990,Pho Minh,552601546,52.55,0.00,2.63,64.01,ONLINE,2022-08-14,18:23,5.78
402995,Smiley's,552641277,31.00,7.00,1.55,42.96,CARD,2022-08-14,19:36,3.41
405508,Dairy Queen,552332224,22.08,4.50,1.10,30.11,PayPal,2022-08-14,11:33,2.43
402970,A&W,552678009,13.79,4.50,0.84,23.58,ONLINE,2022-08-14,21:54,1.52
402972,Boston Pizza,552911135,15.99,4.50,0.80,25.12,ONLINE,2022-08-15,12:54,1.76
402982,McDonald's,553028236,15.68,4.50,0.78,22.68,CASH,2022-08-15,16:59,1.72
402983,Mike's Bar & Grill,552968056,15.00,4.50,0.75,21.90,CASH,2022-08-15,14:46,1.65
402996,Taco Time,553094630,64.80,0.00,3.24,82.69,ONLINE,2022-08-15,19:35,7.13
402990,Pho Minh,552575319,41.75,0.00,2.09,51.44,ONLINE,2022-08-14,17:41,4.59
402996,Taco Time,552620547,36.86,0.00,1.84,46.75,PayPal,2022-08-14,19:09,4.05
405508,Dairy Queen,552340867,38.56,0.00,1.93,44.73,CARD,2022-08-14,11:44,4.24
402970,A&W,553126755,5.39,4.50,0.27,10.75,CASH,2022-08-15,21:39,0.59
402971,Booster Juice,552893016,30.76,4.50,1.54,40.18,CASH,2022-08-15,12:13,3.38
402985,OPA!,552908873,37.95,0.00,1.90,50.62,ONLINE,2022-08-15,12:41,4.17
402972,Boston Pizza,552555977,41.48,0.00,2.07,50.11,PayPal,2022-08-14,17:53,4.56
402986,Original Joe's Strathmore,552672732,49.75,0.00,2.49,57.71,CARD,2022-08-14,21:22,5.47
402987,Papa John's,552548183,55.50,0.00,2.78,64.39,CARD,2022-08-14,17:04,6.11
402995,Smiley's,552318222,33.85,7.00,1.69,46.26,CARD,2022-08-14,11:02,3.72
405508,Dairy Queen,552400425,60.43,0.00,3.02,80.62,ONLINE,2022-08-14,13:13,6.65
405508,Dairy Queen,552440706,26.58,4.50,1.33,35.33,ONLINE,2022-08-14,14:19,2.92
405508,Dairy Queen,552671677,25.83,4.50,1.29,37.46,ONLINE,2022-08-14,21:41,2.84
402974,Fritou Chicken,552988422,38.59,0.00,1.93,44.76,ONLINE,2022-08-15,15:35,4.24
402982,McDonald's,552848274,21.35,4.50,1.07,33.66,ONLINE,2022-08-15,10:56,2.35
402982,McDonald's,552875694,6.48,4.50,0.32,12.01,CASH,2022-08-15,11:45,0.71
402985,OPA!,552914439,35.63,0.00,1.78,45.83,ONLINE,2022-08-15,12:54,3.92
402996,Taco Time,553017851,35.95,0.00,1.80,47.54,PayPal,2022-08-16,17:44,3.95
